Designator,X-Coordinate,Y-Coordinate,Rotation,Layer
C1444,172.000000,-292.000000,0.000000,Top
C1445,172.000000,-300.000000,0.000000,Top
C1446,172.000000,-308.000000,0.000000,Top
C1447,172.000000,-316.000000,0.000000,Top
C1448,172.000000,-324.000000,0.000000,Top
C1449,172.000000,-332.000000,0.000000,Top
C1450,180.000000,-12.000000,0.000000,Top
C1451,180.000000,-20.000000,0.000000,Top
C1452,180.000000,-28.000000,0.000000,Top
C1453,180.000000,-36.000000,0.000000,Top
C1454,180.000000,-44.000000,0.000000,Top
C1455,180.000000,-52.000000,0.000000,Top
C1456,180.000000,-60.000000,0.000000,Top
C1457,180.000000,-68.000000,0.000000,Top
C1458,180.000000,-76.000000,0.000000,Top
C1459,180.000000,-84.000000,0.000000,Top
C1460,180.000000,-92.000000,0.000000,Top
C1461,180.000000,-100.000000,0.000000,Top
C1462,180.000000,-108.000000,0.000000,Top
C1463,180.000000,-116.000000,0.000000,Top
C1464,180.000000,-124.000000,0.000000,Top
C1465,180.000000,-132.000000,0.000000,Top
C1466,180.000000,-140.000000,0.000000,Top
C1467,180.000000,-148.000000,0.000000,Top
C1468,180.000000,-172.000000,0.000000,Top
C1469,180.000000,-180.000000,0.000000,Top
C1470,180.000000,-188.000000,0.000000,Top
C1471,180.000000,-204.000000,0.000000,Top
C1472,180.000000,-212.000000,0.000000,Top
C1473,180.000000,-220.000000,0.000000,Top
C1474,180.000000,-228.000000,0.000000,Top
C1475,180.000000,-236.000000,0.000000,Top
C1476,180.000000,-244.000000,0.000000,Top
C1477,180.000000,-252.000000,0.000000,Top
C1478,180.000000,-260.000000,0.000000,Top
C1479,180.000000,-268.000000,0.000000,Top
C1480,180.000000,-276.000000,0.000000,Top
C1481,180.000000,-284.000000,0.000000,Top
C1482,180.000000,-292.000000,0.000000,Top
C1483,180.000000,-300.000000,0.000000,Top
C1484,180.000000,-308.000000,0.000000,Top
C1485,180.000000,-316.000000,0.000000,Top
C1486,180.000000,-324.000000,0.000000,Top
C1487,180.000000,-332.000000,0.000000,Top
C1488,188.000000,-12.000000,0.000000,Top
C1489,188.000000,-20.000000,0.000000,Top
C1490,188.000000,-28.000000,0.000000,Top
C1491,188.000000,-36.000000,0.000000,Top
C1492,188.000000,-44.000000,0.000000,Top
C1493,188.000000,-52.000000,0.000000,Top
C1494,188.000000,-60.000000,0.000000,Top
C1495,188.000000,-68.000000,0.000000,Top
C1496,188.000000,-76.000000,0.000000,Top
C1497,188.000000,-84.000000,0.000000,Top
C1498,188.000000,-92.000000,0.000000,Top
C1499,188.000000,-100.000000,0.000000,Top
C1500,188.000000,-108.000000,0.000000,Top
C1501,188.000000,-116.000000,0.000000,Top
C1502,188.000000,-124.000000,0.000000,Top
C1503,188.000000,-132.000000,0.000000,Top
C1504,188.000000,-140.000000,0.000000,Top
C1505,188.000000,-148.000000,0.000000,Top
C1506,188.000000,-172.000000,0.000000,Top
C1507,188.000000,-180.000000,0.000000,Top
C1508,188.000000,-188.000000,0.000000,Top
C1509,188.000000,-204.000000,0.000000,Top
C1510,188.000000,-212.000000,0.000000,Top
C1511,188.000000,-220.000000,0.000000,Top
C1512,188.000000,-228.000000,0.000000,Top
C1513,188.000000,-236.000000,0.000000,Top
C1514,188.000000,-244.000000,0.000000,Top
C1515,188.000000,-252.000000,0.000000,Top
C1516,188.000000,-260.000000,0.000000,Top
C1517,188.000000,-268.000000,0.000000,Top
C1518,188.000000,-276.000000,0.000000,Top
C1519,188.000000,-284.000000,0.000000,Top
C1520,188.000000,-292.000000,0.000000,Top
C1521,188.000000,-300.000000,0.000000,Top
C1522,188.000000,-308.000000,0.000000,Top
C1523,188.000000,-316.000000,0.000000,Top
C1524,188.000000,-324.000000,0.000000,Top
C1525,188.000000,-332.000000,0.000000,Top
C1526,196.000000,-12.000000,0.000000,Top
C1527,196.000000,-20.000000,0.000000,Top
C1528,196.000000,-28.000000,0.000000,Top
C1529,196.000000,-36.000000,0.000000,Top
C1530,196.000000,-44.000000,0.000000,Top
C1531,196.000000,-52.000000,0.000000,Top
C1532,196.000000,-60.000000,0.000000,Top
C1533,196.000000,-68.000000,0.000000,Top
C1534,196.000000,-76.000000,0.000000,Top
C1535,196.000000,-84.000000,0.000000,Top
C1536,196.000000,-92.000000,0.000000,Top
C1537,196.000000,-100.000000,0.000000,Top
C1538,196.000000,-108.000000,0.000000,Top
C1539,196.000000,-116.000000,0.000000,Top
C1540,196.000000,-124.000000,0.000000,Top
C1541,196.000000,-132.000000,0.000000,Top
C1542,196.000000,-188.000000,0.000000,Top
C1543,196.000000,-196.000000,0.000000,Top
C1544,196.000000,-204.000000,0.000000,Top
C1545,196.000000,-212.000000,0.000000,Top
C1546,196.000000,-220.000000,0.000000,Top
C1547,196.000000,-228.000000,0.000000,Top
C1548,196.000000,-236.000000,0.000000,Top
C1549,196.000000,-244.000000,0.000000,Top
C1550,196.000000,-252.000000,0.000000,Top
C1551,196.000000,-260.000000,0.000000,Top
C1552,196.000000,-268.000000,0.000000,Top
C1553,196.000000,-276.000000,0.000000,Top
C1554,196.000000,-284.000000,0.000000,Top
C1555,196.000000,-292.000000,0.000000,Top
C1556,196.000000,-300.000000,0.000000,Top
C1557,196.000000,-308.000000,0.000000,Top
C1558,196.000000,-316.000000,0.000000,Top
C1559,196.000000,-324.000000,0.000000,Top
C1560,196.000000,-332.000000,0.000000,Top
C1561,204.000000,-12.000000,0.000000,Top
C1562,204.000000,-20.000000,0.000000,Top
C1563,204.000000,-28.000000,0.000000,Top
C1564,204.000000,-36.000000,0.000000,Top
C1565,204.000000,-44.000000,0.000000,Top
C1566,204.000000,-52.000000,0.000000,Top
C1567,204.000000,-60.000000,0.000000,Top
C1568,204.000000,-68.000000,0.000000,Top
C1569,204.000000,-76.000000,0.000000,Top
C1570,204.000000,-84.000000,0.000000,Top
C1571,204.000000,-92.000000,0.000000,Top
C1572,204.000000,-100.000000,0.000000,Top
C1573,204.000000,-108.000000,0.000000,Top
C1574,204.000000,-116.000000,0.000000,Top
C1575,204.000000,-124.000000,0.000000,Top
C1576,204.000000,-132.000000,0.000000,Top
C1577,204.000000,-188.000000,0.000000,Top
C1578,204.000000,-196.000000,0.000000,Top
C1579,204.000000,-204.000000,0.000000,Top
C1580,204.000000,-212.000000,0.000000,Top
C1581,204.000000,-220.000000,0.000000,Top
C1582,204.000000,-228.000000,0.000000,Top
C1583,204.000000,-236.000000,0.000000,Top
C1584,204.000000,-244.000000,0.000000,Top
C1585,204.000000,-252.000000,0.000000,Top
C1586,204.000000,-260.000000,0.000000,Top
C1587,204.000000,-268.000000,0.000000,Top
C1588,204.000000,-276.000000,0.000000,Top
C1589,204.000000,-284.000000,0.000000,Top
C1590,204.000000,-292.000000,0.000000,Top
C1591,204.000000,-300.000000,0.000000,Top
C1592,204.000000,-308.000000,0.000000,Top
C1593,204.000000,-316.000000,0.000000,Top
C1594,204.000000,-324.000000,0.000000,Top
C1595,204.000000,-332.000000,0.000000,Top
C1596,212.000000,-12.000000,0.000000,Top
C1597,212.000000,-20.000000,0.000000,Top
C1598,212.000000,-28.000000,0.000000,Top
C1599,212.000000,-36.000000,0.000000,Top
C1600,212.000000,-44.000000,0.000000,Top
C1601,212.000000,-52.000000,0.000000,Top
C1602,212.000000,-60.000000,0.000000,Top
C1603,212.000000,-68.000000,0.000000,Top
C1604,212.000000,-76.000000,0.000000,Top
C1605,212.000000,-84.000000,0.000000,Top
C1606,212.000000,-92.000000,0.000000,Top
C1607,212.000000,-100.000000,0.000000,Top
C1608,212.000000,-108.000000,0.000000,Top
C1609,212.000000,-116.000000,0.000000,Top
C1610,212.000000,-124.000000,0.000000,Top
C1611,212.000000,-132.000000,0.000000,Top
C1612,212.000000,-188.000000,0.000000,Top
C1613,212.000000,-196.000000,0.000000,Top
C1614,212.000000,-204.000000,0.000000,Top
C1615,212.000000,-212.000000,0.000000,Top
C1616,212.000000,-220.000000,0.000000,Top
C1617,212.000000,-228.000000,0.000000,Top
C1618,212.000000,-236.000000,0.000000,Top
C1619,212.000000,-244.000000,0.000000,Top
C1620,212.000000,-252.000000,0.000000,Top
C1621,212.000000,-260.000000,0.000000,Top
C1622,212.000000,-268.000000,0.000000,Top
C1623,212.000000,-276.000000,0.000000,Top
C1624,212.000000,-284.000000,0.000000,Top
C1625,212.000000,-292.000000,0.000000,Top
C1626,212.000000,-300.000000,0.000000,Top
C1627,212.000000,-308.000000,0.000000,Top
C1628,212.000000,-316.000000,0.000000,Top
C1629,212.000000,-324.000000,0.000000,Top
C1630,212.000000,-332.000000,0.000000,Top
C1631,220.000000,-12.000000,0.000000,Top
C1632,220.000000,-20.000000,0.000000,Top
C1633,220.000000,-28.000000,0.000000,Top
C1634,220.000000,-36.000000,0.000000,Top
C1635,220.000000,-44.000000,0.000000,Top
C1636,220.000000,-52.000000,0.000000,Top
C1637,220.000000,-60.000000,0.000000,Top
C1638,220.000000,-68.000000,0.000000,Top
C1639,220.000000,-76.000000,0.000000,Top
C1640,220.000000,-84.000000,0.000000,Top
C1641,220.000000,-92.000000,0.000000,Top
C1642,220.000000,-100.000000,0.000000,Top
C1643,220.000000,-108.000000,0.000000,Top
C1644,220.000000,-116.000000,0.000000,Top
C1645,220.000000,-124.000000,0.000000,Top
C1646,220.000000,-132.000000,0.000000,Top
C1647,220.000000,-188.000000,0.000000,Top
C1648,220.000000,-196.000000,0.000000,Top
C1649,220.000000,-204.000000,0.000000,Top
C1650,220.000000,-212.000000,0.000000,Top
C1651,220.000000,-220.000000,0.000000,Top
C1652,220.000000,-228.000000,0.000000,Top
C1653,220.000000,-236.000000,0.000000,Top
C1654,220.000000,-244.000000,0.000000,Top
C1655,220.000000,-252.000000,0.000000,Top
C1656,220.000000,-260.000000,0.000000,Top
C1657,220.000000,-268.000000,0.000000,Top
C1658,220.000000,-276.000000,0.000000,Top
C1659,220.000000,-284.000000,0.000000,Top
C1660,220.000000,-292.000000,0.000000,Top
C1661,220.000000,-300.000000,0.000000,Top
C1662,220.000000,-308.000000,0.000000,Top
C1663,220.000000,-316.000000,0.000000,Top
C1664,220.000000,-324.000000,0.000000,Top
C1665,220.000000,-332.000000,0.000000,Top
C1666,228.000000,-12.000000,0.000000,Top
C1667,228.000000,-20.000000,0.000000,Top
C1668,228.000000,-28.000000,0.000000,Top
C1669,228.000000,-36.000000,0.000000,Top
C1670,228.000000,-44.000000,0.000000,Top
C1671,228.000000,-52.000000,0.000000,Top
C1672,228.000000,-60.000000,0.000000,Top
C1673,228.000000,-68.000000,0.000000,Top
C1674,228.000000,-76.000000,0.000000,Top
C1675,228.000000,-84.000000,0.000000,Top
C1676,228.000000,-92.000000,0.000000,Top
C1677,228.000000,-100.000000,0.000000,Top
C1678,228.000000,-108.000000,0.000000,Top
C1679,228.000000,-116.000000,0.000000,Top
C1680,228.000000,-124.000000,0.000000,Top
C1681,228.000000,-132.000000,0.000000,Top
C1682,228.000000,-140.000000,0.000000,Top
C1683,228.000000,-148.000000,0.000000,Top
C1684,228.000000,-172.000000,0.000000,Top
C1685,228.000000,-180.000000,0.000000,Top
C1686,228.000000,-188.000000,0.000000,Top
C1687,228.000000,-204.000000,0.000000,Top
C1688,228.000000,-212.000000,0.000000,Top
C1689,228.000000,-220.000000,0.000000,Top
C1690,228.000000,-228.000000,0.000000,Top
C1691,228.000000,-236.000000,0.000000,Top
C1692,228.000000,-244.000000,0.000000,Top
C1693,228.000000,-252.000000,0.000000,Top
C1694,228.000000,-260.000000,0.000000,Top
C1695,228.000000,-268.000000,0.000000,Top
C1696,228.000000,-276.000000,0.000000,Top
C1697,228.000000,-284.000000,0.000000,Top
C1698,228.000000,-292.000000,0.000000,Top
C1699,228.000000,-300.000000,0.000000,Top
C1700,228.000000,-308.000000,0.000000,Top
C1701,228.000000,-316.000000,0.000000,Top
C1702,228.000000,-324.000000,0.000000,Top
C1703,228.000000,-332.000000,0.000000,Top
C1704,236.000000,-12.000000,0.000000,Top
C1705,236.000000,-20.000000,0.000000,Top
C1706,236.000000,-28.000000,0.000000,Top
C1707,236.000000,-36.000000,0.000000,Top
C1708,236.000000,-44.000000,0.000000,Top
C1709,236.000000,-52.000000,0.000000,Top
C1710,236.000000,-60.000000,0.000000,Top
C1711,236.000000,-68.000000,0.000000,Top
C1712,236.000000,-76.000000,0.000000,Top
C1713,236.000000,-84.000000,0.000000,Top
C1714,236.000000,-92.000000,0.000000,Top
C1715,236.000000,-100.000000,0.000000,Top
C1716,236.000000,-108.000000,0.000000,Top
C1717,236.000000,-116.000000,0.000000,Top
C1718,236.000000,-124.000000,0.000000,Top
C1719,236.000000,-132.000000,0.000000,Top
C1720,236.000000,-140.000000,0.000000,Top
C1721,236.000000,-148.000000,0.000000,Top
C1722,236.000000,-172.000000,0.000000,Top
C1723,236.000000,-180.000000,0.000000,Top
C1724,236.000000,-188.000000,0.000000,Top
C1725,236.000000,-204.000000,0.000000,Top
C1726,236.000000,-212.000000,0.000000,Top
C1727,236.000000,-220.000000,0.000000,Top
C1728,236.000000,-228.000000,0.000000,Top
C1729,236.000000,-236.000000,0.000000,Top
C1730,236.000000,-244.000000,0.000000,Top
C1731,236.000000,-252.000000,0.000000,Top
C1732,236.000000,-260.000000,0.000000,Top
C1733,236.000000,-268.000000,0.000000,Top
C1734,236.000000,-276.000000,0.000000,Top
C1735,236.000000,-284.000000,0.000000,Top
C1736,236.000000,-292.000000,0.000000,Top
C1737,236.000000,-300.000000,0.000000,Top
C1738,236.000000,-308.000000,0.000000,Top
C1739,236.000000,-316.000000,0.000000,Top
C1740,236.000000,-324.000000,0.000000,Top
C1741,236.000000,-332.000000,0.000000,Top
C1742,244.000000,-12.000000,0.000000,Top
C1743,244.000000,-20.000000,0.000000,Top
C1744,244.000000,-28.000000,0.000000,Top
C1745,244.000000,-36.000000,0.000000,Top
C1746,244.000000,-44.000000,0.000000,Top
C1747,244.000000,-52.000000,0.000000,Top
C1748,244.000000,-60.000000,0.000000,Top
C1749,244.000000,-68.000000,0.000000,Top
C1750,244.000000,-76.000000,0.000000,Top
C1751,244.000000,-84.000000,0.000000,Top
C1752,244.000000,-92.000000,0.000000,Top
C1753,244.000000,-100.000000,0.000000,Top
C1754,244.000000,-108.000000,0.000000,Top
C1755,244.000000,-116.000000,0.000000,Top
C1756,244.000000,-124.000000,0.000000,Top
C1757,244.000000,-132.000000,0.000000,Top
C1758,244.000000,-140.000000,0.000000,Top
C1759,244.000000,-148.000000,0.000000,Top
C1760,244.000000,-172.000000,0.000000,Top
C1761,244.000000,-180.000000,0.000000,Top
C1762,244.000000,-188.000000,0.000000,Top
C1763,244.000000,-204.000000,0.000000,Top
C1764,244.000000,-212.000000,0.000000,Top
C1765,244.000000,-220.000000,0.000000,Top
C1766,244.000000,-228.000000,0.000000,Top
C1767,244.000000,-236.000000,0.000000,Top
C1768,244.000000,-244.000000,0.000000,Top
C1769,244.000000,-252.000000,0.000000,Top
C1770,244.000000,-260.000000,0.000000,Top
C1771,244.000000,-268.000000,0.000000,Top
C1772,244.000000,-276.000000,0.000000,Top
C1773,244.000000,-284.000000,0.000000,Top
C1774,244.000000,-292.000000,0.000000,Top
C1775,244.000000,-300.000000,0.000000,Top
C1776,244.000000,-308.000000,0.000000,Top
C1777,244.000000,-316.000000,0.000000,Top
C1778,244.000000,-324.000000,0.000000,Top
C1779,244.000000,-332.000000,0.000000,Top
C1780,252.000000,-12.000000,0.000000,Top
C1781,252.000000,-20.000000,0.000000,Top
C1782,252.000000,-28.000000,0.000000,Top
C1783,252.000000,-36.000000,0.000000,Top
C1784,252.000000,-44.000000,0.000000,Top
C1785,252.000000,-52.000000,0.000000,Top
C1786,252.000000,-60.000000,0.000000,Top
C1787,252.000000,-68.000000,0.000000,Top
C1788,252.000000,-76.000000,0.000000,Top
C1789,252.000000,-84.000000,0.000000,Top
C1790,252.000000,-92.000000,0.000000,Top
C1791,252.000000,-100.000000,0.000000,Top
C1792,252.000000,-108.000000,0.000000,Top
C1793,252.000000,-116.000000,0.000000,Top
C1794,252.000000,-124.000000,0.000000,Top
C1795,252.000000,-132.000000,0.000000,Top
C1796,252.000000,-140.000000,0.000000,Top
C1797,252.000000,-148.000000,0.000000,Top
C1798,252.000000,-156.000000,0.000000,Top
C1799,252.000000,-164.000000,0.000000,Top
C1800,252.000000,-172.000000,0.000000,Top
C1801,252.000000,-180.000000,0.000000,Top
C1802,252.000000,-188.000000,0.000000,Top
C1803,252.000000,-204.000000,0.000000,Top
C1804,252.000000,-212.000000,0.000000,Top
C1805,252.000000,-220.000000,0.000000,Top
C1806,252.000000,-228.000000,0.000000,Top
C1807,252.000000,-236.000000,0.000000,Top
C1808,252.000000,-244.000000,0.000000,Top
C1809,252.000000,-252.000000,0.000000,Top
C1810,252.000000,-260.000000,0.000000,Top
C1811,252.000000,-268.000000,0.000000,Top
C1812,252.000000,-276.000000,0.000000,Top
C1813,252.000000,-284.000000,0.000000,Top
C1814,252.000000,-292.000000,0.000000,Top
C1815,252.000000,-300.000000,0.000000,Top
C1816,252.000000,-308.000000,0.000000,Top
C1817,252.000000,-316.000000,0.000000,Top
C1818,252.000000,-324.000000,0.000000,Top
C1819,252.000000,-332.000000,0.000000,Top
C1820,260.000000,-12.000000,0.000000,Top
C1821,260.000000,-20.000000,0.000000,Top
C1822,260.000000,-28.000000,0.000000,Top
C1823,260.000000,-36.000000,0.000000,Top
C1824,260.000000,-44.000000,0.000000,Top
C1825,260.000000,-52.000000,0.000000,Top
C1826,260.000000,-60.000000,0.000000,Top
C1827,260.000000,-68.000000,0.000000,Top
C1828,260.000000,-76.000000,0.000000,Top
C1829,260.000000,-84.000000,0.000000,Top
C1830,260.000000,-92.000000,0.000000,Top
C1831,260.000000,-100.000000,0.000000,Top
C1832,260.000000,-108.000000,0.000000,Top
C1833,260.000000,-116.000000,0.000000,Top
C1834,260.000000,-124.000000,0.000000,Top
C1835,260.000000,-204.000000,0.000000,Top
C1836,260.000000,-212.000000,0.000000,Top
C1837,260.000000,-220.000000,0.000000,Top
C1838,260.000000,-228.000000,0.000000,Top
C1839,260.000000,-236.000000,0.000000,Top
C1840,260.000000,-244.000000,0.000000,Top
C1841,260.000000,-252.000000,0.000000,Top
C1842,260.000000,-260.000000,0.000000,Top
C1843,260.000000,-268.000000,0.000000,Top
C1844,260.000000,-276.000000,0.000000,Top
C1845,260.000000,-284.000000,0.000000,Top
C1846,260.000000,-292.000000,0.000000,Top
C1847,260.000000,-300.000000,0.000000,Top
C1848,260.000000,-308.000000,0.000000,Top
C1849,260.000000,-316.000000,0.000000,Top
C1850,260.000000,-324.000000,0.000000,Top
C1851,260.000000,-332.000000,0.000000,Top
C1852,268.000000,-12.000000,0.000000,Top
C1853,268.000000,-20.000000,0.000000,Top
C1854,268.000000,-28.000000,0.000000,Top
C1855,268.000000,-36.000000,0.000000,Top
C1856,268.000000,-44.000000,0.000000,Top
C1857,268.000000,-52.000000,0.000000,Top
C1858,268.000000,-60.000000,0.000000,Top
C1859,268.000000,-68.000000,0.000000,Top
C1860,268.000000,-76.000000,0.000000,Top
C1861,268.000000,-84.000000,0.000000,Top
C1862,268.000000,-92.000000,0.000000,Top
C1863,268.000000,-100.000000,0.000000,Top
C1864,268.000000,-108.000000,0.000000,Top
C1865,268.000000,-116.000000,0.000000,Top
C1866,268.000000,-124.000000,0.000000,Top
C1867,268.000000,-204.000000,0.000000,Top
C1868,268.000000,-212.000000,0.000000,Top
C1869,268.000000,-220.000000,0.000000,Top
C1870,268.000000,-228.000000,0.000000,Top
C1871,268.000000,-236.000000,0.000000,Top
C1872,268.000000,-244.000000,0.000000,Top
C1873,268.000000,-252.000000,0.000000,Top
C1874,268.000000,-260.000000,0.000000,Top
C1875,268.000000,-268.000000,0.000000,Top
C1876,268.000000,-276.000000,0.000000,Top
C1877,268.000000,-284.000000,0.000000,Top
C1878,268.000000,-292.000000,0.000000,Top
C1879,268.000000,-300.000000,0.000000,Top
C1880,268.000000,-308.000000,0.000000,Top
C1881,268.000000,-316.000000,0.000000,Top
C1882,268.000000,-324.000000,0.000000,Top
C1883,268.000000,-332.000000,0.000000,Top
C1884,276.000000,-12.000000,0.000000,Top
C1885,276.000000,-20.000000,0.000000,Top
C1886,276.000000,-28.000000,0.000000,Top
C1887,276.000000,-36.000000,0.000000,Top
C1888,276.000000,-44.000000,0.000000,Top
C1889,276.000000,-52.000000,0.000000,Top
C1890,276.000000,-60.000000,0.000000,Top
C1891,276.000000,-68.000000,0.000000,Top
C1892,276.000000,-76.000000,0.000000,Top
C1893,276.000000,-84.000000,0.000000,Top
C1894,276.000000,-92.000000,0.000000,Top
C1895,276.000000,-100.000000,0.000000,Top
C1896,276.000000,-108.000000,0.000000,Top
C1897,276.000000,-116.000000,0.000000,Top
C1898,276.000000,-124.000000,0.000000,Top
C1899,276.000000,-204.000000,0.000000,Top
C1900,276.000000,-212.000000,0.000000,Top
C1901,276.000000,-220.000000,0.000000,Top
C1902,276.000000,-228.000000,0.000000,Top
C1903,276.000000,-236.000000,0.000000,Top
C1904,276.000000,-244.000000,0.000000,Top
C1905,276.000000,-252.000000,0.000000,Top
C1906,276.000000,-260.000000,0.000000,Top
C1907,276.000000,-268.000000,0.000000,Top
C1908,276.000000,-276.000000,0.000000,Top
C1909,276.000000,-284.000000,0.000000,Top
C1910,276.000000,-292.000000,0.000000,Top
C1911,276.000000,-300.000000,0.000000,Top
C1912,276.000000,-308.000000,0.000000,Top
C1913,276.000000,-316.000000,0.000000,Top
C1914,276.000000,-324.000000,0.000000,Top
C1915,276.000000,-332.000000,0.000000,Top
C1916,284.000000,-12.000000,0.000000,Top
C1917,284.000000,-20.000000,0.000000,Top
C1918,284.000000,-28.000000,0.000000,Top
C1919,284.000000,-36.000000,0.000000,Top
C1920,284.000000,-44.000000,0.000000,Top
C1921,284.000000,-52.000000,0.000000,Top
C1922,284.000000,-60.000000,0.000000,Top
C1923,284.000000,-68.000000,0.000000,Top
C1924,284.000000,-76.000000,0.000000,Top
C1925,284.000000,-84.000000,0.000000,Top
C1926,284.000000,-92.000000,0.000000,Top
C1927,284.000000,-100.000000,0.000000,Top
C1928,284.000000,-108.000000,0.000000,Top
C1929,284.000000,-116.000000,0.000000,Top
C1930,284.000000,-124.000000,0.000000,Top
C1931,284.000000,-204.000000,0.000000,Top
C1932,284.000000,-212.000000,0.000000,Top
C1933,284.000000,-220.000000,0.000000,Top
C1934,284.000000,-228.000000,0.000000,Top
C1935,284.000000,-236.000000,0.000000,Top
C1936,284.000000,-244.000000,0.000000,Top
C1937,284.000000,-252.000000,0.000000,Top
C1938,284.000000,-260.000000,0.000000,Top
C1939,284.000000,-268.000000,0.000000,Top
C1940,284.000000,-276.000000,0.000000,Top
C1941,284.000000,-284.000000,0.000000,Top
C1942,284.000000,-292.000000,0.000000,Top
C1943,284.000000,-300.000000,0.000000,Top
C1944,284.000000,-308.000000,0.000000,Top
C1945,284.000000,-316.000000,0.000000,Top
C1946,284.000000,-324.000000,0.000000,Top
C1947,284.000000,-332.000000,0.000000,Top
C1948,292.000000,-12.000000,0.000000,Top
C1949,292.000000,-20.000000,0.000000,Top
C1950,292.000000,-28.000000,0.000000,Top
C1951,292.000000,-36.000000,0.000000,Top
C1952,292.000000,-44.000000,0.000000,Top
C1953,292.000000,-52.000000,0.000000,Top
C1954,292.000000,-60.000000,0.000000,Top
C1955,292.000000,-68.000000,0.000000,Top
C1956,292.000000,-76.000000,0.000000,Top
C1957,292.000000,-84.000000,0.000000,Top
C1958,292.000000,-92.000000,0.000000,Top
C1959,292.000000,-100.000000,0.000000,Top
C1960,292.000000,-108.000000,0.000000,Top
C1961,292.000000,-116.000000,0.000000,Top
C1962,292.000000,-124.000000,0.000000,Top
C1963,292.000000,-204.000000,0.000000,Top
C1964,292.000000,-212.000000,0.000000,Top
C1965,292.000000,-220.000000,0.000000,Top
C1966,292.000000,-228.000000,0.000000,Top
C1967,292.000000,-236.000000,0.000000,Top
C1968,292.000000,-244.000000,0.000000,Top
C1969,292.000000,-252.000000,0.000000,Top
C1970,292.000000,-260.000000,0.000000,Top
C1971,292.000000,-268.000000,0.000000,Top
C1972,292.000000,-276.000000,0.000000,Top
C1973,292.000000,-284.000000,0.000000,Top
C1974,292.000000,-292.000000,0.000000,Top
C1975,292.000000,-300.000000,0.000000,Top
C1976,292.000000,-308.000000,0.000000,Top
C1977,292.000000,-316.000000,0.000000,Top
C1978,292.000000,-324.000000,0.000000,Top
C1979,292.000000,-332.000000,0.000000,Top
C1980,300.000000,-12.000000,0.000000,Top
C1981,300.000000,-20.000000,0.000000,Top
C1982,300.000000,-28.000000,0.000000,Top
C1983,300.000000,-36.000000,0.000000,Top
C1984,300.000000,-44.000000,0.000000,Top
C1985,300.000000,-52.000000,0.000000,Top
C1986,300.000000,-60.000000,0.000000,Top
C1987,300.000000,-68.000000,0.000000,Top
C1988,300.000000,-76.000000,0.000000,Top
C1989,300.000000,-84.000000,0.000000,Top
C1990,300.000000,-92.000000,0.000000,Top
C1991,300.000000,-100.000000,0.000000,Top
C1992,300.000000,-108.000000,0.000000,Top
C1993,300.000000,-116.000000,0.000000,Top
C1994,300.000000,-124.000000,0.000000,Top
C1995,300.000000,-204.000000,0.000000,Top
C1996,300.000000,-212.000000,0.000000,Top
C1997,300.000000,-220.000000,0.000000,Top
C1998,300.000000,-228.000000,0.000000,Top
C1999,300.000000,-236.000000,0.000000,Top
C2000,300.000000,-244.000000,0.000000,Top
C2001,300.000000,-252.000000,0.000000,Top
C2002,300.000000,-260.000000,0.000000,Top
C2003,300.000000,-268.000000,0.000000,Top
C2004,300.000000,-276.000000,0.000000,Top
C2005,300.000000,-284.000000,0.000000,Top
C2006,300.000000,-292.000000,0.000000,Top
C2007,300.000000,-300.000000,0.000000,Top
C2008,300.000000,-308.000000,0.000000,Top
C2009,300.000000,-316.000000,0.000000,Top
C2010,300.000000,-324.000000,0.000000,Top
C2011,300.000000,-332.000000,0.000000,Top
C2012,308.000000,-12.000000,0.000000,Top
C2013,308.000000,-20.000000,0.000000,Top
C2014,308.000000,-28.000000,0.000000,Top
C2015,308.000000,-36.000000,0.000000,Top
C2016,308.000000,-44.000000,0.000000,Top
C2017,308.000000,-52.000000,0.000000,Top
C2018,308.000000,-60.000000,0.000000,Top
C2019,308.000000,-68.000000,0.000000,Top
C2020,308.000000,-76.000000,0.000000,Top
C2021,308.000000,-84.000000,0.000000,Top
C2022,308.000000,-92.000000,0.000000,Top
C2023,308.000000,-100.000000,0.000000,Top
C2024,308.000000,-108.000000,0.000000,Top
C2025,308.000000,-116.000000,0.000000,Top
C2026,308.000000,-124.000000,0.000000,Top
C2027,308.000000,-204.000000,0.000000,Top
C2028,308.000000,-212.000000,0.000000,Top
C2029,308.000000,-220.000000,0.000000,Top
C2030,308.000000,-228.000000,0.000000,Top
C2031,308.000000,-236.000000,0.000000,Top
C2032,308.000000,-244.000000,0.000000,Top
C2033,308.000000,-252.000000,0.000000,Top
C2034,308.000000,-260.000000,0.000000,Top
C2035,308.000000,-268.000000,0.000000,Top
C2036,308.000000,-276.000000,0.000000,Top
C2037,308.000000,-284.000000,0.000000,Top
C2038,308.000000,-292.000000,0.000000,Top
C2039,308.000000,-300.000000,0.000000,Top
C2040,308.000000,-308.000000,0.000000,Top
C2041,308.000000,-316.000000,0.000000,Top
C2042,308.000000,-324.000000,0.000000,Top
C2043,308.000000,-332.000000,0.000000,Top
C2044,316.000000,-12.000000,0.000000,Top
C2045,316.000000,-20.000000,0.000000,Top
C2046,316.000000,-28.000000,0.000000,Top
C2047,316.000000,-36.000000,0.000000,Top
C2048,316.000000,-44.000000,0.000000,Top
C2049,316.000000,-52.000000,0.000000,Top
C2050,316.000000,-60.000000,0.000000,Top
