Ref,Val,Package,PosX,PosY,Rot,Side
"C993","0.6x0.3","C_passive",68.000000,-332.000000,0.000000,top
"C994","0.6x0.3","C_passive",76.000000,-12.000000,0.000000,top
"C995","0.6x0.3","C_passive",76.000000,-20.000000,0.000000,top
"C996","0.6x0.3","C_passive",76.000000,-28.000000,0.000000,top
"C997","0.6x0.3","C_passive",76.000000,-36.000000,0.000000,top
"C998","0.6x0.3","C_passive",76.000000,-44.000000,0.000000,top
"C999","0.6x0.3","C_passive",76.000000,-52.000000,0.000000,top
"C1000","0.6x0.3","C_passive",76.000000,-60.000000,0.000000,top
"C1001","0.6x0.3","C_passive",76.000000,-68.000000,0.000000,top
"C1002","0.6x0.3","C_passive",76.000000,-76.000000,0.000000,top
"C1003","0.6x0.3","C_passive",76.000000,-84.000000,0.000000,top
"C1004","0.6x0.3","C_passive",76.000000,-92.000000,0.000000,top
"C1005","0.6x0.3","C_passive",76.000000,-100.000000,0.000000,top
"C1006","0.6x0.3","C_passive",76.000000,-108.000000,0.000000,top
"C1007","0.6x0.3","C_passive",76.000000,-116.000000,0.000000,top
"C1008","0.6x0.3","C_passive",76.000000,-124.000000,0.000000,top
"C1009","0.6x0.3","C_passive",76.000000,-132.000000,0.000000,top
"C1010","0.6x0.3","C_passive",76.000000,-140.000000,0.000000,top
"C1011","0.6x0.3","C_passive",76.000000,-148.000000,0.000000,top
"C1012","0.6x0.3","C_passive",76.000000,-156.000000,0.000000,top
"C1013","0.6x0.3","C_passive",76.000000,-164.000000,0.000000,top
"C1014","0.6x0.3","C_passive",76.000000,-172.000000,0.000000,top
"C1015","0.6x0.3","C_passive",76.000000,-180.000000,0.000000,top
"C1016","0.6x0.3","C_passive",76.000000,-188.000000,0.000000,top
"C1017","0.6x0.3","C_passive",76.000000,-204.000000,0.000000,top
"C1018","0.6x0.3","C_passive",76.000000,-212.000000,0.000000,top
"C1019","0.6x0.3","C_passive",76.000000,-220.000000,0.000000,top
"C1020","0.6x0.3","C_passive",76.000000,-228.000000,0.000000,top
"C1021","0.6x0.3","C_passive",76.000000,-236.000000,0.000000,top
"C1022","0.6x0.3","C_passive",76.000000,-244.000000,0.000000,top
"C1023","0.6x0.3","C_passive",76.000000,-252.000000,0.000000,top
"C1024","0.6x0.3","C_passive",76.000000,-260.000000,0.000000,top
"C1025","0.6x0.3","C_passive",76.000000,-268.000000,0.000000,top
"C1026","0.6x0.3","C_passive",76.000000,-276.000000,0.000000,top
"C1027","0.6x0.3","C_passive",76.000000,-284.000000,0.000000,top
"C1028","0.6x0.3","C_passive",76.000000,-292.000000,0.000000,top
"C1029","0.6x0.3","C_passive",76.000000,-300.000000,0.000000,top
"C1030","0.6x0.3","C_passive",76.000000,-308.000000,0.000000,top
"C1031","0.6x0.3","C_passive",76.000000,-316.000000,0.000000,top
"C1032","0.6x0.3","C_passive",76.000000,-324.000000,0.000000,top
"C1033","0.6x0.3","C_passive",76.000000,-332.000000,0.000000,top
"C1034","0.6x0.3","C_passive",84.000000,-12.000000,0.000000,top
"C1035","0.6x0.3","C_passive",84.000000,-20.000000,0.000000,top
"C1036","0.6x0.3","C_passive",84.000000,-28.000000,0.000000,top
"C1037","0.6x0.3","C_passive",84.000000,-36.000000,0.000000,top
"C1038","0.6x0.3","C_passive",84.000000,-44.000000,0.000000,top
"C1039","0.6x0.3","C_passive",84.000000,-52.000000,0.000000,top
"C1040","0.6x0.3","C_passive",84.000000,-60.000000,0.000000,top
"C1041","0.6x0.3","C_passive",84.000000,-68.000000,0.000000,top
"C1042","0.6x0.3","C_passive",84.000000,-76.000000,0.000000,top
"C1043","0.6x0.3","C_passive",84.000000,-84.000000,0.000000,top
"C1044","0.6x0.3","C_passive",84.000000,-92.000000,0.000000,top
"C1045","0.6x0.3","C_passive",84.000000,-100.000000,0.000000,top
"C1046","0.6x0.3","C_passive",84.000000,-108.000000,0.000000,top
"C1047","0.6x0.3","C_passive",84.000000,-116.000000,0.000000,top
"C1048","0.6x0.3","C_passive",84.000000,-124.000000,0.000000,top
"C1049","0.6x0.3","C_passive",84.000000,-132.000000,0.000000,top
"C1050","0.6x0.3","C_passive",84.000000,-140.000000,0.000000,top
"C1051","0.6x0.3","C_passive",84.000000,-148.000000,0.000000,top
"C1052","0.6x0.3","C_passive",84.000000,-156.000000,0.000000,top
"C1053","0.6x0.3","C_passive",84.000000,-164.000000,0.000000,top
"C1054","0.6x0.3","C_passive",84.000000,-172.000000,0.000000,top
"C1055","0.6x0.3","C_passive",84.000000,-180.000000,0.000000,top
"C1056","0.6x0.3","C_passive",84.000000,-188.000000,0.000000,top
"C1057","0.6x0.3","C_passive",84.000000,-204.000000,0.000000,top
"C1058","0.6x0.3","C_passive",84.000000,-212.000000,0.000000,top
"C1059","0.6x0.3","C_passive",84.000000,-220.000000,0.000000,top
"C1060","0.6x0.3","C_passive",84.000000,-228.000000,0.000000,top
"C1061","0.6x0.3","C_passive",84.000000,-236.000000,0.000000,top
"C1062","0.6x0.3","C_passive",84.000000,-244.000000,0.000000,top
"C1063","0.6x0.3","C_passive",84.000000,-252.000000,0.000000,top
"C1064","0.6x0.3","C_passive",84.000000,-260.000000,0.000000,top
"C1065","0.6x0.3","C_passive",84.000000,-268.000000,0.000000,top
"C1066","0.6x0.3","C_passive",84.000000,-276.000000,0.000000,top
"C1067","0.6x0.3","C_passive",84.000000,-284.000000,0.000000,top
"C1068","0.6x0.3","C_passive",84.000000,-292.000000,0.000000,top
"C1069","0.6x0.3","C_passive",84.000000,-300.000000,0.000000,top
"C1070","0.6x0.3","C_passive",84.000000,-308.000000,0.000000,top
"C1071","0.6x0.3","C_passive",84.000000,-316.000000,0.000000,top
"C1072","0.6x0.3","C_passive",84.000000,-324.000000,0.000000,top
"C1073","0.6x0.3","C_passive",84.000000,-332.000000,0.000000,top
"C1074","0.6x0.3","C_passive",92.000000,-12.000000,0.000000,top
"C1075","0.6x0.3","C_passive",92.000000,-20.000000,0.000000,top
"C1076","0.6x0.3","C_passive",92.000000,-28.000000,0.000000,top
"C1077","0.6x0.3","C_passive",92.000000,-36.000000,0.000000,top
"C1078","0.6x0.3","C_passive",92.000000,-44.000000,0.000000,top
"C1079","0.6x0.3","C_passive",92.000000,-52.000000,0.000000,top
"C1080","0.6x0.3","C_passive",92.000000,-60.000000,0.000000,top
"C1081","0.6x0.3","C_passive",92.000000,-68.000000,0.000000,top
"C1082","0.6x0.3","C_passive",92.000000,-76.000000,0.000000,top
"C1083","0.6x0.3","C_passive",92.000000,-84.000000,0.000000,top
"C1084","0.6x0.3","C_passive",92.000000,-92.000000,0.000000,top
"C1085","0.6x0.3","C_passive",92.000000,-100.000000,0.000000,top
"C1086","0.6x0.3","C_passive",92.000000,-108.000000,0.000000,top
"C1087","0.6x0.3","C_passive",92.000000,-116.000000,0.000000,top
"C1088","0.6x0.3","C_passive",92.000000,-124.000000,0.000000,top
"C1089","0.6x0.3","C_passive",92.000000,-132.000000,0.000000,top
"C1090","0.6x0.3","C_passive",92.000000,-140.000000,0.000000,top
"C1091","0.6x0.3","C_passive",92.000000,-148.000000,0.000000,top
"C1092","0.6x0.3","C_passive",92.000000,-156.000000,0.000000,top
"C1093","0.6x0.3","C_passive",92.000000,-164.000000,0.000000,top
"C1094","0.6x0.3","C_passive",92.000000,-172.000000,0.000000,top
"C1095","0.6x0.3","C_passive",92.000000,-180.000000,0.000000,top
"C1096","0.6x0.3","C_passive",92.000000,-188.000000,0.000000,top
"C1097","0.6x0.3","C_passive",92.000000,-204.000000,0.000000,top
"C1098","0.6x0.3","C_passive",92.000000,-212.000000,0.000000,top
"C1099","0.6x0.3","C_passive",92.000000,-220.000000,0.000000,top
"C1100","0.6x0.3","C_passive",92.000000,-228.000000,0.000000,top
"C1101","0.6x0.3","C_passive",92.000000,-236.000000,0.000000,top
"C1102","0.6x0.3","C_passive",92.000000,-244.000000,0.000000,top
"C1103","0.6x0.3","C_passive",92.000000,-252.000000,0.000000,top
"C1104","0.6x0.3","C_passive",92.000000,-260.000000,0.000000,top
"C1105","0.6x0.3","C_passive",92.000000,-268.000000,0.000000,top
"C1106","0.6x0.3","C_passive",92.000000,-276.000000,0.000000,top
"C1107","0.6x0.3","C_passive",92.000000,-284.000000,0.000000,top
"C1108","0.6x0.3","C_passive",92.000000,-292.000000,0.000000,top
"C1109","0.6x0.3","C_passive",92.000000,-300.000000,0.000000,top
"C1110","0.6x0.3","C_passive",92.000000,-308.000000,0.000000,top
"C1111","0.6x0.3","C_passive",92.000000,-316.000000,0.000000,top
"C1112","0.6x0.3","C_passive",92.000000,-324.000000,0.000000,top
"C1113","0.6x0.3","C_passive",92.000000,-332.000000,0.000000,top
"C1114","0.6x0.3","C_passive",100.000000,-12.000000,0.000000,top
"C1115","0.6x0.3","C_passive",100.000000,-20.000000,0.000000,top
"C1116","0.6x0.3","C_passive",100.000000,-28.000000,0.000000,top
"C1117","0.6x0.3","C_passive",100.000000,-36.000000,0.000000,top
"C1118","0.6x0.3","C_passive",100.000000,-44.000000,0.000000,top
"C1119","0.6x0.3","C_passive",100.000000,-52.000000,0.000000,top
"C1120","0.6x0.3","C_passive",100.000000,-60.000000,0.000000,top
"C1121","0.6x0.3","C_passive",100.000000,-68.000000,0.000000,top
"C1122","0.6x0.3","C_passive",100.000000,-76.000000,0.000000,top
"C1123","0.6x0.3","C_passive",100.000000,-84.000000,0.000000,top
"C1124","0.6x0.3","C_passive",100.000000,-92.000000,0.000000,top
"C1125","0.6x0.3","C_passive",100.000000,-100.000000,0.000000,top
"C1126","0.6x0.3","C_passive",100.000000,-108.000000,0.000000,top
"C1127","0.6x0.3","C_passive",100.000000,-116.000000,0.000000,top
"C1128","0.6x0.3","C_passive",100.000000,-124.000000,0.000000,top
"C1129","0.6x0.3","C_passive",100.000000,-132.000000,0.000000,top
"C1130","0.6x0.3","C_passive",100.000000,-140.000000,0.000000,top
"C1131","0.6x0.3","C_passive",100.000000,-148.000000,0.000000,top
"C1132","0.6x0.3","C_passive",100.000000,-156.000000,0.000000,top
"C1133","0.6x0.3","C_passive",100.000000,-164.000000,0.000000,top
"C1134","0.6x0.3","C_passive",100.000000,-172.000000,0.000000,top
"C1135","0.6x0.3","C_passive",100.000000,-180.000000,0.000000,top
"C1136","0.6x0.3","C_passive",100.000000,-188.000000,0.000000,top
"C1137","0.6x0.3","C_passive",100.000000,-204.000000,0.000000,top
"C1138","0.6x0.3","C_passive",100.000000,-212.000000,0.000000,top
"C1139","0.6x0.3","C_passive",100.000000,-220.000000,0.000000,top
"C1140","0.6x0.3","C_passive",100.000000,-228.000000,0.000000,top
"C1141","0.6x0.3","C_passive",100.000000,-236.000000,0.000000,top
"C1142","0.6x0.3","C_passive",100.000000,-244.000000,0.000000,top
"C1143","0.6x0.3","C_passive",100.000000,-252.000000,0.000000,top
"C1144","0.6x0.3","C_passive",100.000000,-260.000000,0.000000,top
"C1145","0.6x0.3","C_passive",100.000000,-268.000000,0.000000,top
"C1146","0.6x0.3","C_passive",100.000000,-276.000000,0.000000,top
"C1147","0.6x0.3","C_passive",100.000000,-284.000000,0.000000,top
"C1148","0.6x0.3","C_passive",100.000000,-292.000000,0.000000,top
"C1149","0.6x0.3","C_passive",100.000000,-300.000000,0.000000,top
"C1150","0.6x0.3","C_passive",100.000000,-308.000000,0.000000,top
"C1151","0.6x0.3","C_passive",100.000000,-316.000000,0.000000,top
"C1152","0.6x0.3","C_passive",100.000000,-324.000000,0.000000,top
"C1153","0.6x0.3","C_passive",100.000000,-332.000000,0.000000,top
"C1154","0.6x0.3","C_passive",108.000000,-12.000000,0.000000,top
"C1155","0.6x0.3","C_passive",108.000000,-20.000000,0.000000,top
"C1156","0.6x0.3","C_passive",108.000000,-28.000000,0.000000,top
"C1157","0.6x0.3","C_passive",108.000000,-36.000000,0.000000,top
"C1158","0.6x0.3","C_passive",108.000000,-44.000000,0.000000,top
"C1159","0.6x0.3","C_passive",108.000000,-52.000000,0.000000,top
"C1160","0.6x0.3","C_passive",108.000000,-60.000000,0.000000,top
"C1161","0.6x0.3","C_passive",108.000000,-68.000000,0.000000,top
"C1162","0.6x0.3","C_passive",108.000000,-76.000000,0.000000,top
"C1163","0.6x0.3","C_passive",108.000000,-84.000000,0.000000,top
"C1164","0.6x0.3","C_passive",108.000000,-92.000000,0.000000,top
"C1165","0.6x0.3","C_passive",108.000000,-100.000000,0.000000,top
"C1166","0.6x0.3","C_passive",108.000000,-108.000000,0.000000,top
"C1167","0.6x0.3","C_passive",108.000000,-116.000000,0.000000,top
"C1168","0.6x0.3","C_passive",108.000000,-124.000000,0.000000,top
"C1169","0.6x0.3","C_passive",108.000000,-204.000000,0.000000,top
"C1170","0.6x0.3","C_passive",108.000000,-212.000000,0.000000,top
"C1171","0.6x0.3","C_passive",108.000000,-220.000000,0.000000,top
"C1172","0.6x0.3","C_passive",108.000000,-228.000000,0.000000,top
"C1173","0.6x0.3","C_passive",108.000000,-236.000000,0.000000,top
"C1174","0.6x0.3","C_passive",108.000000,-244.000000,0.000000,top
"C1175","0.6x0.3","C_passive",108.000000,-252.000000,0.000000,top
"C1176","0.6x0.3","C_passive",108.000000,-260.000000,0.000000,top
"C1177","0.6x0.3","C_passive",108.000000,-268.000000,0.000000,top
"C1178","0.6x0.3","C_passive",108.000000,-276.000000,0.000000,top
"C1179","0.6x0.3","C_passive",108.000000,-284.000000,0.000000,top
"C1180","0.6x0.3","C_passive",108.000000,-292.000000,0.000000,top
"C1181","0.6x0.3","C_passive",108.000000,-300.000000,0.000000,top
"C1182","0.6x0.3","C_passive",108.000000,-308.000000,0.000000,top
"C1183","0.6x0.3","C_passive",108.000000,-316.000000,0.000000,top
"C1184","0.6x0.3","C_passive",108.000000,-324.000000,0.000000,top
"C1185","0.6x0.3","C_passive",108.000000,-332.000000,0.000000,top
"C1186","0.6x0.3","C_passive",116.000000,-12.000000,0.000000,top
"C1187","0.6x0.3","C_passive",116.000000,-20.000000,0.000000,top
"C1188","0.6x0.3","C_passive",116.000000,-28.000000,0.000000,top
"C1189","0.6x0.3","C_passive",116.000000,-36.000000,0.000000,top
"C1190","0.6x0.3","C_passive",116.000000,-44.000000,0.000000,top
"C1191","0.6x0.3","C_passive",116.000000,-52.000000,0.000000,top
"C1192","0.6x0.3","C_passive",116.000000,-60.000000,0.000000,top
"C1193","0.6x0.3","C_passive",116.000000,-68.000000,0.000000,top
"C1194","0.6x0.3","C_passive",116.000000,-76.000000,0.000000,top
"C1195","0.6x0.3","C_passive",116.000000,-84.000000,0.000000,top
"C1196","0.6x0.3","C_passive",116.000000,-92.000000,0.000000,top
"C1197","0.6x0.3","C_passive",116.000000,-100.000000,0.000000,top
"C1198","0.6x0.3","C_passive",116.000000,-108.000000,0.000000,top
"C1199","0.6x0.3","C_passive",116.000000,-116.000000,0.000000,top
"C1200","0.6x0.3","C_passive",116.000000,-124.000000,0.000000,top
"C1201","0.6x0.3","C_passive",116.000000,-204.000000,0.000000,top
"C1202","0.6x0.3","C_passive",116.000000,-212.000000,0.000000,top
"C1203","0.6x0.3","C_passive",116.000000,-220.000000,0.000000,top
"C1204","0.6x0.3","C_passive",116.000000,-228.000000,0.000000,top
"C1205","0.6x0.3","C_passive",116.000000,-236.000000,0.000000,top
"C1206","0.6x0.3","C_passive",116.000000,-244.000000,0.000000,top
"C1207","0.6x0.3","C_passive",116.000000,-252.000000,0.000000,top
"C1208","0.6x0.3","C_passive",116.000000,-260.000000,0.000000,top
"C1209","0.6x0.3","C_passive",116.000000,-268.000000,0.000000,top
"C1210","0.6x0.3","C_passive",116.000000,-276.000000,0.000000,top
"C1211","0.6x0.3","C_passive",116.000000,-284.000000,0.000000,top
"C1212","0.6x0.3","C_passive",116.000000,-292.000000,0.000000,top
"C1213","0.6x0.3","C_passive",116.000000,-300.000000,0.000000,top
"C1214","0.6x0.3","C_passive",116.000000,-308.000000,0.000000,top
"C1215","0.6x0.3","C_passive",116.000000,-316.000000,0.000000,top
"C1216","0.6x0.3","C_passive",116.000000,-324.000000,0.000000,top
"C1217","0.6x0.3","C_passive",116.000000,-332.000000,0.000000,top
"C1218","0.6x0.3","C_passive",124.000000,-12.000000,0.000000,top
"C1219","0.6x0.3","C_passive",124.000000,-20.000000,0.000000,top
"C1220","0.6x0.3","C_passive",124.000000,-28.000000,0.000000,top
"C1221","0.6x0.3","C_passive",124.000000,-36.000000,0.000000,top
"C1222","0.6x0.3","C_passive",124.000000,-44.000000,0.000000,top
"C1223","0.6x0.3","C_passive",124.000000,-52.000000,0.000000,top
"C1224","0.6x0.3","C_passive",124.000000,-60.000000,0.000000,top
"C1225","0.6x0.3","C_passive",124.000000,-68.000000,0.000000,top
"C1226","0.6x0.3","C_passive",124.000000,-76.000000,0.000000,top
"C1227","0.6x0.3","C_passive",124.000000,-84.000000,0.000000,top
"C1228","0.6x0.3","C_passive",124.000000,-92.000000,0.000000,top
"C1229","0.6x0.3","C_passive",124.000000,-100.000000,0.000000,top
"C1230","0.6x0.3","C_passive",124.000000,-108.000000,0.000000,top
"C1231","0.6x0.3","C_passive",124.000000,-116.000000,0.000000,top
"C1232","0.6x0.3","C_passive",124.000000,-124.000000,0.000000,top
"C1233","0.6x0.3","C_passive",124.000000,-204.000000,0.000000,top
"C1234","0.6x0.3","C_passive",124.000000,-212.000000,0.000000,top
"C1235","0.6x0.3","C_passive",124.000000,-220.000000,0.000000,top
"C1236","0.6x0.3","C_passive",124.000000,-228.000000,0.000000,top
"C1237","0.6x0.3","C_passive",124.000000,-236.000000,0.000000,top
"C1238","0.6x0.3","C_passive",124.000000,-244.000000,0.000000,top
"C1239","0.6x0.3","C_passive",124.000000,-252.000000,0.000000,top
"C1240","0.6x0.3","C_passive",124.000000,-260.000000,0.000000,top
"C1241","0.6x0.3","C_passive",124.000000,-268.000000,0.000000,top
"C1242","0.6x0.3","C_passive",124.000000,-276.000000,0.000000,top
"C1243","0.6x0.3","C_passive",124.000000,-284.000000,0.000000,top
"C1244","0.6x0.3","C_passive",124.000000,-292.000000,0.000000,top
"C1245","0.6x0.3","C_passive",124.000000,-300.000000,0.000000,top
"C1246","0.6x0.3","C_passive",124.000000,-308.000000,0.000000,top
"C1247","0.6x0.3","C_passive",124.000000,-316.000000,0.000000,top
"C1248","0.6x0.3","C_passive",124.000000,-324.000000,0.000000,top
"C1249","0.6x0.3","C_passive",124.000000,-332.000000,0.000000,top
"C1250","0.6x0.3","C_passive",132.000000,-12.000000,0.000000,top
"C1251","0.6x0.3","C_passive",132.000000,-20.000000,0.000000,top
"C1252","0.6x0.3","C_passive",132.000000,-28.000000,0.000000,top
"C1253","0.6x0.3","C_passive",132.000000,-36.000000,0.000000,top
"C1254","0.6x0.3","C_passive",132.000000,-44.000000,0.000000,top
"C1255","0.6x0.3","C_passive",132.000000,-52.000000,0.000000,top
"C1256","0.6x0.3","C_passive",132.000000,-60.000000,0.000000,top
"C1257","0.6x0.3","C_passive",132.000000,-68.000000,0.000000,top
"C1258","0.6x0.3","C_passive",132.000000,-76.000000,0.000000,top
"C1259","0.6x0.3","C_passive",132.000000,-84.000000,0.000000,top
"C1260","0.6x0.3","C_passive",132.000000,-92.000000,0.000000,top
"C1261","0.6x0.3","C_passive",132.000000,-100.000000,0.000000,top
"C1262","0.6x0.3","C_passive",132.000000,-108.000000,0.000000,top
"C1263","0.6x0.3","C_passive",132.000000,-116.000000,0.000000,top
"C1264","0.6x0.3","C_passive",132.000000,-124.000000,0.000000,top
"C1265","0.6x0.3","C_passive",132.000000,-204.000000,0.000000,top
"C1266","0.6x0.3","C_passive",132.000000,-212.000000,0.000000,top
"C1267","0.6x0.3","C_passive",132.000000,-220.000000,0.000000,top
"C1268","0.6x0.3","C_passive",132.000000,-228.000000,0.000000,top
"C1269","0.6x0.3","C_passive",132.000000,-236.000000,0.000000,top
"C1270","0.6x0.3","C_passive",132.000000,-244.000000,0.000000,top
"C1271","0.6x0.3","C_passive",132.000000,-252.000000,0.000000,top
"C1272","0.6x0.3","C_passive",132.000000,-260.000000,0.000000,top
"C1273","0.6x0.3","C_passive",132.000000,-268.000000,0.000000,top
"C1274","0.6x0.3","C_passive",132.000000,-276.000000,0.000000,top
"C1275","0.6x0.3","C_passive",132.000000,-284.000000,0.000000,top
"C1276","0.6x0.3","C_passive",132.000000,-292.000000,0.000000,top
"C1277","0.6x0.3","C_passive",132.000000,-300.000000,0.000000,top
"C1278","0.6x0.3","C_passive",132.000000,-308.000000,0.000000,top
"C1279","0.6x0.3","C_passive",132.000000,-316.000000,0.000000,top
"C1280","0.6x0.3","C_passive",132.000000,-324.000000,0.000000,top
"C1281","0.6x0.3","C_passive",132.000000,-332.000000,0.000000,top
"C1282","0.6x0.3","C_passive",140.000000,-12.000000,0.000000,top
"C1283","0.6x0.3","C_passive",140.000000,-20.000000,0.000000,top
"C1284","0.6x0.3","C_passive",140.000000,-28.000000,0.000000,top
"C1285","0.6x0.3","C_passive",140.000000,-36.000000,0.000000,top
"C1286","0.6x0.3","C_passive",140.000000,-44.000000,0.000000,top
"C1287","0.6x0.3","C_passive",140.000000,-52.000000,0.000000,top
"C1288","0.6x0.3","C_passive",140.000000,-60.000000,0.000000,top
"C1289","0.6x0.3","C_passive",140.000000,-68.000000,0.000000,top
"C1290","0.6x0.3","C_passive",140.000000,-76.000000,0.000000,top
"C1291","0.6x0.3","C_passive",140.000000,-84.000000,0.000000,top
"C1292","0.6x0.3","C_passive",140.000000,-92.000000,0.000000,top
"C1293","0.6x0.3","C_passive",140.000000,-100.000000,0.000000,top
"C1294","0.6x0.3","C_passive",140.000000,-108.000000,0.000000,top
"C1295","0.6x0.3","C_passive",140.000000,-116.000000,0.000000,top
"C1296","0.6x0.3","C_passive",140.000000,-124.000000,0.000000,top
"C1297","0.6x0.3","C_passive",140.000000,-204.000000,0.000000,top
"C1298","0.6x0.3","C_passive",140.000000,-212.000000,0.000000,top
"C1299","0.6x0.3","C_passive",140.000000,-220.000000,0.000000,top
"C1300","0.6x0.3","C_passive",140.000000,-228.000000,0.000000,top
"C1301","0.6x0.3","C_passive",140.000000,-236.000000,0.000000,top
"C1302","0.6x0.3","C_passive",140.000000,-244.000000,0.000000,top
"C1303","0.6x0.3","C_passive",140.000000,-252.000000,0.000000,top
"C1304","0.6x0.3","C_passive",140.000000,-260.000000,0.000000,top
"C1305","0.6x0.3","C_passive",140.000000,-268.000000,0.000000,top
"C1306","0.6x0.3","C_passive",140.000000,-276.000000,0.000000,top
"C1307","0.6x0.3","C_passive",140.000000,-284.000000,0.000000,top
"C1308","0.6x0.3","C_passive",140.000000,-292.000000,0.000000,top
"C1309","0.6x0.3","C_passive",140.000000,-300.000000,0.000000,top
"C1310","0.6x0.3","C_passive",140.000000,-308.000000,0.000000,top
"C1311","0.6x0.3","C_passive",140.000000,-316.000000,0.000000,top
"C1312","0.6x0.3","C_passive",140.000000,-324.000000,0.000000,top
"C1313","0.6x0.3","C_passive",140.000000,-332.000000,0.000000,top
"C1314","0.6x0.3","C_passive",148.000000,-12.000000,0.000000,top
"C1315","0.6x0.3","C_passive",148.000000,-20.000000,0.000000,top
"C1316","0.6x0.3","C_passive",148.000000,-28.000000,0.000000,top
"C1317","0.6x0.3","C_passive",148.000000,-36.000000,0.000000,top
"C1318","0.6x0.3","C_passive",148.000000,-44.000000,0.000000,top
"C1319","0.6x0.3","C_passive",148.000000,-52.000000,0.000000,top
"C1320","0.6x0.3","C_passive",148.000000,-60.000000,0.000000,top
"C1321","0.6x0.3","C_passive",148.000000,-68.000000,0.000000,top
"C1322","0.6x0.3","C_passive",148.000000,-76.000000,0.000000,top
"C1323","0.6x0.3","C_passive",148.000000,-84.000000,0.000000,top
"C1324","0.6x0.3","C_passive",148.000000,-92.000000,0.000000,top
"C1325","0.6x0.3","C_passive",148.000000,-100.000000,0.000000,top
"C1326","0.6x0.3","C_passive",148.000000,-108.000000,0.000000,top
"C1327","0.6x0.3","C_passive",148.000000,-116.000000,0.000000,top
"C1328","0.6x0.3","C_passive",148.000000,-124.000000,0.000000,top
"C1329","0.6x0.3","C_passive",148.000000,-204.000000,0.000000,top
"C1330","0.6x0.3","C_passive",148.000000,-212.000000,0.000000,top
"C1331","0.6x0.3","C_passive",148.000000,-220.000000,0.000000,top
"C1332","0.6x0.3","C_passive",148.000000,-228.000000,0.000000,top
"C1333","0.6x0.3","C_passive",148.000000,-236.000000,0.000000,top
"C1334","0.6x0.3","C_passive",148.000000,-244.000000,0.000000,top
"C1335","0.6x0.3","C_passive",148.000000,-252.000000,0.000000,top
"C1336","0.6x0.3","C_passive",148.000000,-260.000000,0.000000,top
"C1337","0.6x0.3","C_passive",148.000000,-268.000000,0.000000,top
"C1338","0.6x0.3","C_passive",148.000000,-276.000000,0.000000,top
"C1339","0.6x0.3","C_passive",148.000000,-284.000000,0.000000,top
"C1340","0.6x0.3","C_passive",148.000000,-292.000000,0.000000,top
"C1341","0.6x0.3","C_passive",148.000000,-300.000000,0.000000,top
"C1342","0.6x0.3","C_passive",148.000000,-308.000000,0.000000,top
"C1343","0.6x0.3","C_passive",148.000000,-316.000000,0.000000,top
"C1344","0.6x0.3","C_passive",148.000000,-324.000000,0.000000,top
"C1345","0.6x0.3","C_passive",148.000000,-332.000000,0.000000,top
"C1346","0.6x0.3","C_passive",156.000000,-12.000000,0.000000,top
"C1347","0.6x0.3","C_passive",156.000000,-20.000000,0.000000,top
"C1348","0.6x0.3","C_passive",156.000000,-28.000000,0.000000,top
"C1349","0.6x0.3","C_passive",156.000000,-36.000000,0.000000,top
"C1350","0.6x0.3","C_passive",156.000000,-44.000000,0.000000,top
"C1351","0.6x0.3","C_passive",156.000000,-52.000000,0.000000,top
"C1352","0.6x0.3","C_passive",156.000000,-60.000000,0.000000,top
"C1353","0.6x0.3","C_passive",156.000000,-68.000000,0.000000,top
"C1354","0.6x0.3","C_passive",156.000000,-76.000000,0.000000,top
"C1355","0.6x0.3","C_passive",156.000000,-84.000000,0.000000,top
"C1356","0.6x0.3","C_passive",156.000000,-92.000000,0.000000,top
"C1357","0.6x0.3","C_passive",156.000000,-100.000000,0.000000,top
"C1358","0.6x0.3","C_passive",156.000000,-108.000000,0.000000,top
"C1359","0.6x0.3","C_passive",156.000000,-116.000000,0.000000,top
"C1360","0.6x0.3","C_passive",156.000000,-124.000000,0.000000,top
"C1361","0.6x0.3","C_passive",156.000000,-204.000000,0.000000,top
"C1362","0.6x0.3","C_passive",156.000000,-212.000000,0.000000,top
"C1363","0.6x0.3","C_passive",156.000000,-220.000000,0.000000,top
"C1364","0.6x0.3","C_passive",156.000000,-228.000000,0.000000,top
"C1365","0.6x0.3","C_passive",156.000000,-236.000000,0.000000,top
"C1366","0.6x0.3","C_passive",156.000000,-244.000000,0.000000,top
"C1367","0.6x0.3","C_passive",156.000000,-252.000000,0.000000,top
"C1368","0.6x0.3","C_passive",156.000000,-260.000000,0.000000,top
"C1369","0.6x0.3","C_passive",156.000000,-268.000000,0.000000,top
"C1370","0.6x0.3","C_passive",156.000000,-276.000000,0.000000,top
"C1371","0.6x0.3","C_passive",156.000000,-284.000000,0.000000,top
"C1372","0.6x0.3","C_passive",156.000000,-292.000000,0.000000,top
"C1373","0.6x0.3","C_passive",156.000000,-300.000000,0.000000,top
"C1374","0.6x0.3","C_passive",156.000000,-308.000000,0.000000,top
"C1375","0.6x0.3","C_passive",156.000000,-316.000000,0.000000,top
"C1376","0.6x0.3","C_passive",156.000000,-324.000000,0.000000,top
"C1377","0.6x0.3","C_passive",156.000000,-332.000000,0.000000,top
"C1378","0.6x0.3","C_passive",164.000000,-12.000000,0.000000,top
"C1379","0.6x0.3","C_passive",164.000000,-20.000000,0.000000,top
"C1380","0.6x0.3","C_passive",164.000000,-28.000000,0.000000,top
